RatingID,UserID,WineID,Vintage,Rating,Date
3913866,1227544,111687,2011,4.5,2019-08-04 11:48:15
3914014,1119608,111932,2011,3.0,2017-07-15 04:48:14
3914032,1095090,193488,2011,3.5,2019-01-11 11:41:04
3914300,1355542,112247,2011,3.5,2016-01-23 15:43:12
3914301,1395664,167425,2011,3.0,2013-10-11 00:14:30
3914727,1211701,111457,2011,4.0,2017-07-26 21:27:49
3914838,1106820,138479,2011,3.0,2013-05-25 23:08:03
3915103,1042917,112711,2011,3.5,2020-02-28 15:12:43
3915106,1076614,179027,2011,4.0,2016-02-11 21:55:42
3915128,1814411,147123,2011,3.0,2020-02-27 19:01:48
3915166,1112776,104000,2011,4.0,2016-02-11 11:14:46
3915217,1003708,111415,2011,5.0,2016-02-11 14:07:28
3915566,1204906,103070,2011,4.0,2019-01-15 23:23:39
3915665,1142409,179054,2011,4.5,2016-06-25 00:11:12
3915800,1217578,100055,2011,3.0,2016-02-10 23:15:09
3916103,1165926,167445,2011,4.0,2016-06-25 01:55:56
3916163,1262524,111713,2011,5.0,2018-11-11 18:29:48
3916490,1098193,141462,2011,4.5,2020-02-28 03:59:32
3916620,1137782,111429,2011,4.0,2019-08-15 07:22:36
3916698,1242678,111422,2011,4.5,2021-02-25 14:29:17
3916704,1026166,193478,2011,4.5,2019-01-02 23:03:26
3916776,1084066,111429,2011,4.5,2019-05-09 02:53:54
3916840,1562486,135885,2011,3.5,2016-07-20 07:59:34
3916886,1402063,111516,2011,4.0,2019-04-17 05:47:15
3917171,1210984,135885,2011,4.0,2020-02-25 10:45:53
3917192,1272615,193488,2011,3.0,2013-07-13 23:56:07
3917317,1026345,155438,2011,5.0,2017-11-19 05:36:26
3917375,1123018,179054,2011,5.0,2017-05-10 21:09:05
3917445,1166998,155353,2011,3.5,2020-10-20 03:22:56
3918015,1386382,137893,2011,4.0,2016-12-22 23:45:05
3919084,1794285,167419,2011,3.5,2013-10-22 14:19:50
3919184,1610059,101584,2011,3.5,2013-09-01 16:27:53
3919295,1364252,111429,2011,4.5,2021-02-20 12:45:18
3919575,1001961,101617,2011,4.0,2017-07-29 00:17:50
3920034,1123018,155339,2011,3.5,2017-05-07 23:39:06
3920288,1406797,149550,2011,3.0,2018-11-14 20:06:15
3920380,1386248,111648,2011,3.5,2013-08-05 12:14:02
3920512,1103078,135922,2011,2.5,2016-02-14 23:50:46
3920540,1008716,101693,2011,4.5,2016-02-14 23:19:55
3920936,1144404,162748,2011,3.0,2016-06-22 01:04:28
3920956,1164287,192385,2011,4.0,2017-03-16 23:23:54
3921618,1275838,101566,2011,3.0,2013-08-11 15:27:13
3921669,1062085,162721,2011,4.0,2017-09-24 21:00:15
3921850,1289891,137457,2011,4.0,2016-12-23 17:38:23
3922030,1194136,100046,2011,4.0,2018-11-11 17:44:41
3922163,1269114,167463,2011,3.0,2013-10-02 00:10:56
3922264,1259700,167443,2011,4.5,2020-02-27 15:43:37
3922434,1009311,101644,2011,2.5,2016-02-15 20:51:10
3923042,1048983,170984,2011,3.5,2016-06-25 01:11:28
3923048,1210609,100086,2011,3.0,2013-06-01 05:45:53
3923242,1175252,135885,2011,3.5,2016-12-23 14:00:02
3923297,1122927,100055,2011,3.0,2017-09-24 20:49:09
3923479,1277632,111729,2011,4.5,2016-02-11 01:16:48
3923493,1219391,111395,2011,5.0,2019-04-16 14:52:29
3923734,1007833,179027,2011,3.5,2016-07-22 07:40:50
3923739,1029118,111422,2011,4.0,2019-10-23 13:13:44
3924071,1271698,111967,2011,4.0,2020-03-01 11:25:44
3924251,1203344,135859,2011,4.0,2017-05-09 03:12:19
3924394,2008125,111434,2011,4.0,2016-07-22 09:03:23
3924436,1357616,167463,2011,3.0,2013-09-07 01:32:19
3924557,1194417,179131,2011,5.0,2020-01-05 04:24:38
3924637,1159930,111431,2011,4.5,2020-10-23 09:46:52
3924672,1284012,100063,2011,4.0,2016-12-21 08:53:16
3924685,1203607,135871,2011,4.0,2017-11-18 19:51:16
3924762,1156963,100063,2011,3.5,2016-02-13 00:22:07
3924852,1000129,155375,2011,4.0,2016-02-13 16:58:02
3924882,1188826,135867,2011,4.0,2016-02-13 00:49:50
3924992,1863413,162514,2011,3.0,2013-08-11 17:34:27
3925308,1194912,155647,2011,2.0,2020-09-13 23:25:59
3926078,1086882,141462,2011,4.5,2020-02-29 02:52:45
3926092,1067353,162530,2011,4.0,2019-05-09 13:32:36
3926211,1170350,113344,2011,5.0,2014-01-25 17:07:12
3926742,1151378,111433,2011,4.5,2019-07-27 04:23:42
3926773,1800139,167463,2011,4.0,2013-10-01 21:16:06
3926880,1103045,112229,2011,4.0,2020-02-28 18:04:01
3926957,1136254,179012,2011,5.0,2013-07-26 00:50:02
3927089,1397956,195459,2011,3.0,2016-02-12 09:48:30
3927266,1072979,111987,2011,4.0,2020-09-14 00:53:53
3927329,1121081,179016,2011,5.0,2020-03-01 01:36:42
3927544,1149212,163659,2011,3.5,2020-01-05 21:04:05
3927558,1236934,112229,2011,3.5,2019-10-23 21:14:45
3927573,1001876,138069,2011,4.5,2020-02-28 22:59:14
3928059,2060099,101595,2011,3.0,2013-08-05 23:58:32
3928076,1378771,174177,2011,3.5,2017-03-18 01:34:47
3928095,1365780,162514,2011,3.5,2013-08-11 14:05:21
3928337,1399540,170984,2011,4.0,2013-12-16 08:15:36
3928532,1402089,112039,2011,3.5,2016-02-10 19:23:11
3928623,1261750,179040,2011,4.0,2016-07-20 13:45:10
3928761,1079115,180028,2011,3.0,2019-04-17 02:38:10
3928819,1216174,143800,2011,3.5,2016-12-24 00:26:56
3928871,1115928,112237,2011,4.0,2020-01-06 21:06:22
3929182,1199601,101570,2011,3.0,2013-07-06 13:37:40
3929352,1030994,111987,2011,4.0,2020-01-07 04:16:37
3929392,1255451,193478,2011,4.0,2019-08-14 18:54:39
3929399,1280673,179027,2011,4.0,2013-10-02 11:04:24
3929505,1108004,195459,2011,3.0,2016-02-09 19:51:16
3929642,1328726,111475,2011,3.0,2021-02-26 23:33:10
3929712,1097856,111429,2011,4.5,2020-02-26 05:48:51
3930210,1139556,101570,2011,3.0,2013-09-06 23:35:37
3930390,1114288,102292,2011,5.0,2017-07-27 17:30:28
3930532,1403304,101563,2011,4.0,2016-07-22 02:41:27
3930565,1215145,155308,2011,4.0,2020-02-29 22:36:15
3930596,1170737,167445,2011,4.5,2016-02-13 10:12:12
3930644,1221420,179508,2011,3.5,2013-12-15 21:11:40
3930651,1083451,162743,2011,3.0,2013-08-11 17:47:13
3930695,1002191,135885,2011,4.0,2016-02-13 09:54:57
3930816,1255093,180083,2011,4.5,2021-02-23 01:54:32
3931031,1356800,135860,2011,4.0,2020-01-05 11:16:19
3931157,1137534,167419,2011,3.0,2013-09-01 20:57:14
3931212,1111606,101570,2011,3.0,2013-09-07 01:11:18
3931248,1149595,193478,2011,3.5,2018-11-12 16:50:30
3931279,1221974,111987,2011,3.5,2019-08-16 12:17:06
3931711,1210621,143806,2011,2.5,2013-07-27 16:08:16
3931804,1056181,111395,2011,4.5,2017-10-05 09:47:59
3932192,1224839,112237,2011,3.0,2017-05-09 12:07:25
3932326,1118173,167419,2011,4.0,2016-02-13 03:38:42
3932330,1197343,155438,2011,4.5,2019-04-14 18:31:21
3932384,2019151,162497,2011,4.5,2016-12-21 01:12:21
3932494,1800139,111973,2011,4.0,2013-10-01 13:44:53
3932821,1359705,111455,2011,3.0,2016-04-26 06:48:21
3933073,1041139,106530,2011,3.5,2013-09-17 20:30:04
3933223,1054853,162497,2011,5.0,2019-06-05 00:59:43
3933227,1092445,193478,2011,4.0,2019-02-24 13:22:56
3933249,1087977,180681,2011,4.0,2019-12-08 23:14:21
3933294,1234509,143050,2011,4.0,2020-06-09 20:53:22
3933552,1005932,179012,2011,4.5,2019-09-22 02:45:30
3933724,1193685,167470,2011,3.0,2013-06-09 20:13:15
3933833,1196323,179634,2011,4.0,2017-08-27 14:29:35
3933853,1188040,106536,2011,4.5,2013-11-22 17:07:22
3933859,1002643,111422,2011,4.0,2020-12-25 18:09:00
3933957,1392981,162514,2011,1.0,2013-06-16 20:08:59
3934231,1525866,135962,2011,4.0,2020-06-07 23:48:13
3934334,1270119,162721,2011,4.0,2019-12-09 17:49:25
3934376,2050740,167433,2011,4.0,2016-05-22 05:28:03
3934482,1001907,100019,2011,4.0,2018-12-16 01:00:08
3934689,1075860,112578,2011,4.5,2020-12-25 17:43:25
3934962,1119383,111590,2011,3.5,2019-02-25 10:18:09
3934996,1003734,111713,2011,4.5,2017-10-27 14:04:13
3935097,1026308,139384,2011,4.0,2016-10-03 22:36:43
3935727,1280729,111729,2011,3.5,2017-06-07 10:20:08
3935842,1200828,193484,2011,4.0,2013-07-20 20:28:19
3935881,1180913,111455,2011,3.0,2013-06-16 22:06:15
3936057,1268856,111457,2011,4.0,2017-04-08 19:51:04
3936380,1125217,167433,2011,4.5,2019-09-22 00:44:17
3936927,1008661,180028,2011,3.0,2016-10-02 09:39:14
3936985,1260599,162455,2011,4.0,2020-07-22 15:53:50
3937063,1119295,111667,2011,5.0,2016-10-15 16:37:51
3937344,1106754,167634,2011,4.0,2013-05-01 19:45:23
3937476,1170220,112255,2011,3.5,2013-05-17 08:56:14
3937568,1179634,168182,2011,4.5,2017-04-21 02:40:25
3937655,1184502,167445,2011,3.0,2013-06-20 18:02:19
3937662,1234112,167418,2011,4.0,2013-12-05 16:59:55
3937816,1211668,135962,2011,2.5,2013-12-29 15:45:59
3937851,1109012,179508,2011,4.0,2019-09-15 19:35:55
3937863,1399029,167443,2011,4.0,2017-07-01 01:31:53
3937969,1183150,111587,2011,5.0,2020-11-26 21:14:00
3938181,1214587,111587,2011,4.0,2017-03-05 07:35:38
3938203,1165234,167460,2011,3.5,2019-07-12 03:47:32
3938255,1396881,179131,2011,4.0,2016-04-14 05:18:11
3938351,1403679,100018,2011,4.0,2019-09-15 14:25:57
3938437,1172654,141987,2011,3.0,2017-10-29 21:47:56
3938633,1191487,179054,2011,4.5,2016-05-28 00:11:52
3938901,1019602,179084,2011,4.0,2013-11-17 01:24:50
3938965,1908450,162502,2011,4.5,2016-10-15 16:12:21
3938970,1176753,135871,2011,4.5,2016-05-27 20:07:33
3939053,1599354,167425,2011,3.5,2013-06-08 20:37:28
3939347,1008943,101693,2011,5.0,2020-12-25 17:22:37
3939353,1019027,111834,2011,4.0,2013-06-09 20:29:17
3939395,1211715,195821,2011,4.0,2020-06-08 10:46:11
3939399,1262122,179016,2011,4.0,2019-05-27 23:22:51
3939447,1361664,167767,2011,4.5,2019-07-01 01:26:29
3939503,1179222,167445,2011,3.5,2019-12-09 14:32:40
3939519,1198919,112039,2011,4.0,2016-08-29 10:42:05
3939555,1400627,167429,2011,3.5,2016-05-22 12:14:41
3939598,1183610,111538,2011,3.5,2016-10-02 16:56:53
3939639,1358815,106541,2011,3.5,2020-06-08 11:16:06
3939651,1406669,174184,2011,4.5,2017-09-09 19:42:43
3939861,1230146,157620,2011,4.5,2017-04-16 20:02:08
3939914,1199549,168279,2011,3.5,2017-02-19 16:15:59
3939962,1104668,111715,2011,4.0,2017-02-19 14:23:36
3940214,1111760,167446,2011,4.0,2017-06-29 01:01:27
3940224,1407740,179021,2011,3.5,2013-09-17 22:34:24
3940559,1079046,111503,2011,4.0,2013-06-08 22:10:02
3940661,1054249,111715,2011,1.5,2013-12-29 15:51:57
3940882,1222350,193478,2011,4.0,2019-07-12 00:27:52
3941100,1212485,136522,2011,4.0,2013-12-30 19:43:35
3941252,1203277,112341,2011,4.0,2016-05-27 20:38:26
3941826,1175252,167449,2011,4.0,2019-10-05 20:02:06
3941846,1951060,135885,2011,3.5,2016-09-30 18:37:49
3941888,1175290,135859,2011,4.0,2017-04-16 15:21:34
3942030,1164784,174682,2011,4.0,2020-07-20 06:12:17
3942098,1404804,136233,2011,3.0,2016-05-21 18:33:56
3942111,1083728,101563,2011,4.0,2014-01-04 14:40:55
3942288,1428150,167433,2011,4.5,2016-04-28 23:43:41
3942302,1255239,162502,2011,4.5,2020-12-25 01:51:29
3942400,1667743,149550,2011,3.5,2019-02-23 15:34:21
3942447,1173279,179043,2011,4.0,2013-12-30 23:44:52
3942629,1163129,162721,2011,4.5,2017-03-03 17:22:23
3942734,1472661,167462,2011,4.0,2016-04-27 23:33:14
3943087,2045617,111457,2011,4.0,2016-10-01 07:41:42
3943412,1400202,179061,2011,4.0,2017-08-28 10:11:35
3943419,1010142,174248,2011,4.0,2020-06-12 06:11:41
3943576,1050928,111624,2011,4.0,2017-06-28 19:15:04
3943603,1055586,111495,2011,4.0,2019-05-28 18:33:47
3943679,1143234,112229,2011,4.0,2019-09-22 15:49:51
3943682,1278616,167530,2011,3.0,2013-09-13 16:12:27
3943776,1006385,113191,2011,4.0,2020-07-21 19:44:45
3944240,1185372,101677,2011,4.0,2016-10-01 21:24:04
3944475,1155023,101570,2011,2.0,2013-06-09 22:30:19
3944795,1277627,179021,2011,3.0,2016-08-30 13:38:41
3944963,1193044,167429,2011,4.5,2019-10-05 20:36:43
3944986,1398006,101677,2011,4.0,2017-02-20 14:26:38
3945018,1654783,167470,2011,3.5,2013-06-10 00:52:39
3945128,1244654,139384,2011,5.0,2016-04-28 15:12:52
3945175,1143687,138409,2011,4.0,2017-06-06 23:43:25
3945227,1196393,100055,2011,3.5,2016-04-29 00:08:55
3945428,1187609,167446,2011,4.0,2013-12-02 03:34:32
3945482,1083918,170982,2011,4.0,2017-10-26 00:45:54
3945520,1177952,113050,2011,4.5,2016-05-21 19:15:31
3945602,1123010,135860,2011,3.0,2019-11-24 15:54:52
3945792,1186157,136233,2011,3.0,2016-04-28 17:00:26
3945819,1395941,167463,2011,3.0,2013-06-16 07:55:23
3945958,1232131,155308,2011,4.0,2020-12-03 12:35:45
3946007,1083451,167449,2011,4.0,2016-10-03 03:41:48
3946075,1041035,193483,2011,3.5,2020-12-01 01:35:03
3946545,1486462,162743,2011,3.0,2016-05-22 15:59:23
3946761,2038357,137224,2011,5.0,2017-10-16 19:02:07
3946833,1201651,135982,2011,3.5,2017-10-27 02:30:22
3946871,1037392,162497,2011,4.5,2017-04-08 19:04:16
3946953,1235283,139384,2011,4.5,2016-10-02 23:19:37
3947312,1163028,170984,2011,4.5,2017-10-16 16:11:24
3947739,1356045,111987,2011,4.0,2020-11-30 12:50:44
3947852,1213441,104976,2011,4.0,2016-08-28 18:39:49
3947863,1196207,155375,2011,2.5,2016-04-24 11:21:00
3948207,1179634,162497,2011,5.0,2016-08-28 19:05:27
3948510,1405592,155339,2011,3.0,2016-08-31 01:12:36
3948620,1180913,111792,2011,3.5,2013-06-16 21:43:27
3949026,1001955,112171,2011,4.0,2017-10-17 07:34:34
3949518,1284076,162497,2011,5.0,2017-10-27 11:28:33
3949597,1001955,112592,2011,5.0,2020-11-30 19:26:48
3949684,1214174,167419,2011,4.0,2013-05-15 01:39:53
3949724,1474871,101586,2011,3.0,2016-08-29 01:06:22
3949786,1000203,111587,2011,3.0,2020-12-25 19:35:27
3949931,1187463,155339,2011,3.5,2016-04-24 18:30:30
3949966,1004804,101566,2011,3.5,2016-10-03 15:03:15
3950046,1137518,111740,2011,4.0,2013-12-02 23:47:02
3950413,1168614,195407,2011,4.0,2017-08-27 09:13:53
3950880,1139480,101566,2011,3.0,2019-03-05 01:01:25
3951101,1392955,155353,2011,4.0,2014-01-08 19:33:20
3951237,1180887,167425,2011,4.0,2013-09-20 17:38:42
3951360,1356583,111415,2011,4.0,2019-12-16 13:06:09
3951589,1358558,101610,2011,4.0,2017-04-21 16:39:18
3951653,1106820,179012,2011,5.0,2013-06-21 02:27:44
3951719,1136230,100018,2011,4.0,2019-12-16 23:20:46
3951767,1230158,168182,2011,4.5,2019-03-05 17:00:37
3951772,1221382,162519,2011,3.5,2019-02-03 01:57:35
3952149,1209268,111558,2011,3.0,2016-05-28 12:16:23
3952160,1138072,155368,2011,4.5,2016-04-12 20:21:26
3952182,1189312,101617,2011,4.0,2020-11-26 01:06:00
3952203,1216858,135859,2011,4.0,2016-10-16 03:55:12
3952229,1282545,155353,2011,3.0,2019-12-16 14:44:55
3952693,1076472,179061,2011,4.5,2017-02-14 23:16:24
3953017,2048967,155334,2011,3.5,2017-02-14 18:17:59
3953036,1287680,101693,2011,5.0,2020-05-21 02:05:52
3953292,1159744,162507,2011,4.0,2017-03-05 15:46:32
3953326,1205386,111457,2011,4.0,2016-08-21 17:01:03
3953401,1183143,111429,2011,5.0,2020-05-20 20:23:47
3953469,1141920,111803,2011,5.0,2013-08-02 01:20:31
3953476,1173665,136825,2011,4.5,2020-12-31 20:47:41
3953600,1000462,111713,2011,5.0,2017-10-30 18:46:48
3953666,1414437,167470,2011,3.5,2013-05-01 01:13:38
3953690,1211179,111429,2011,3.0,2017-10-14 22:04:42
3954094,1218169,155308,2011,4.5,2020-12-31 14:46:43
3954102,1048482,167475,2011,3.0,2013-12-05 21:30:20
3954365,1139459,155339,2011,3.5,2016-04-13 16:48:26
3954959,1138007,135860,2011,3.0,2019-10-09 11:26:03
3955378,1215113,155353,2011,4.0,2013-11-18 20:04:54
3955561,1072061,135885,2011,3.5,2016-10-10 19:58:31
3955883,1826072,162497,2011,4.0,2016-08-26 10:18:13
3955889,1243674,167433,2011,4.0,2016-05-25 23:10:41
3956039,1083894,174184,2011,5.0,2019-12-14 05:31:25
3956254,1324948,193488,2011,3.5,2020-05-29 18:33:33
3956309,1089663,138069,2011,4.0,2019-03-02 14:41:51
3956352,1265153,155375,2011,2.0,2016-10-11 17:09:39
3956381,1111797,155339,2011,4.0,2016-04-17 19:31:34
3956554,1027002,112353,2011,4.5,2020-07-27 19:31:31
3956658,1324948,162764,2011,3.5,2020-05-29 18:24:13
3956706,1966977,193478,2011,4.0,2019-09-18 20:33:18
3956783,1359651,179508,2011,4.0,2014-01-06 18:26:57
3956989,1324948,167425,2011,3.5,2020-05-29 19:13:36
3957326,1252076,111475,2011,4.5,2017-08-21 19:35:46
3957435,1034539,167429,2011,3.5,2016-04-13 14:47:59
3957831,1399017,179058,2011,3.5,2016-04-12 22:30:48
3958102,1100656,193478,2011,4.0,2020-05-22 22:01:03
3958186,1019416,167460,2011,3.5,2018-12-09 21:03:53
3958192,1838061,135860,2011,4.0,2017-06-08 14:23:21
3958392,1184037,155350,2011,3.5,2017-08-24 23:56:55
3958524,1012851,101701,2011,3.5,2020-07-27 04:32:37
3958579,1212442,167449,2011,3.0,2013-11-18 19:35:55
3958901,1219363,111558,2011,4.5,2020-11-28 09:32:10
3959144,1160627,179080,2011,4.0,2019-06-29 23:23:21
3959183,1402237,112454,2011,3.5,2019-07-12 13:17:47
3959298,1180913,111420,2011,3.5,2013-06-19 01:54:07
3959337,1123401,167530,2011,3.0,2019-03-05 14:47:34
3959534,1029534,174248,2011,4.5,2018-12-11 11:59:44
3959779,1099440,163835,2011,4.0,2013-05-17 01:11:39
3959987,1070686,193482,2011,4.0,2013-08-21 14:55:42
3960036,1212447,162506,2011,4.0,2013-07-28 23:36:40
3960128,1220954,193478,2011,4.5,2019-09-16 13:58:58
3960319,1176689,167445,2011,4.0,2013-06-20 04:32:13
3960398,1197258,167431,2011,4.0,2016-08-24 03:29:10
3960499,1206991,179054,2011,3.0,2016-04-16 06:18:57
3960507,1206715,162514,2011,3.0,2013-11-17 14:07:11
3960521,1623461,179021,2011,4.0,2017-02-16 03:51:58
3960629,1270134,155353,2011,4.5,2017-07-01 01:07:07
3960686,1006216,111457,2011,4.0,2017-08-22 19:47:05
3960719,1034547,101563,2011,4.0,2016-10-15 11:57:57
3960754,1963724,155339,2011,3.0,2016-04-15 18:48:24
3960911,1405152,162684,2011,2.5,2013-12-05 16:12:40
3960921,1153605,111479,2011,4.0,2016-04-15 16:32:17
3960927,1440594,112454,2011,3.5,2016-05-27 19:01:50
3960930,1026807,106688,2011,4.0,2016-05-27 18:59:56
3960950,1112901,155339,2011,3.5,2016-04-15 18:04:56
3961058,1185140,167463,2011,3.0,2013-11-17 03:02:31
3961126,1683806,167418,2011,3.5,2013-12-05 16:24:57
3961180,1001396,112229,2011,4.0,2020-11-26 22:28:21
3961246,1223802,101693,2011,4.0,2018-12-10 21:44:40
3961290,1396988,112756,2011,3.0,2013-12-29 18:02:48
3961360,2042208,162497,2011,4.5,2017-06-01 04:16:21
3961425,1219368,112229,2011,3.5,2019-12-15 12:46:22
3961708,1099610,193485,2011,3.0,2013-09-20 06:48:03
3962154,1486662,179034,2011,3.5,2013-11-16 23:31:29
3962158,1012616,135885,2011,4.0,2019-09-15 16:12:56
3962189,1711002,162507,2011,4.5,2016-05-27 23:38:44
3962423,1204655,111458,2011,4.0,2019-10-09 04:50:57
3962514,1433970,167460,2011,4.0,2019-02-03 12:23:08
3962716,1138007,179061,2011,3.5,2017-04-07 10:26:49
3962767,1078958,112255,2011,4.0,2013-06-20 20:25:07
3963161,1365815,100012,2011,3.0,2020-05-24 18:57:18
3963193,1008917,193478,2011,4.0,2020-05-24 19:05:40
3963590,1236239,179012,2011,4.5,2017-07-01 03:21:46
3963673,1232131,141462,2011,4.5,2020-12-31 03:48:14
3963829,1217270,174248,2011,4.5,2016-05-27 14:07:07
3963907,1275951,111457,2011,4.0,2016-04-16 01:28:03
3963976,1178347,101617,2011,4.0,2016-04-12 18:51:48
3964041,1216117,111590,2011,4.0,2016-05-28 14:23:59
3964144,1141030,111729,2011,5.0,2017-09-12 13:16:37
3964210,1388346,179027,2011,3.0,2013-05-01 03:30:46
3964358,1005876,141799,2011,4.0,2017-08-21 08:23:10
3965043,1146965,101595,2011,3.5,2013-12-06 00:35:44
3965082,1929071,181199,2011,5.0,2017-09-12 14:44:13
3965280,1907407,101693,2011,5.0,2020-05-21 01:09:48
3965292,1553790,180360,2011,3.0,2016-04-11 17:06:08
3965308,1449042,162502,2011,4.0,2020-11-24 18:33:04
3965477,1400706,138765,2011,4.0,2016-04-11 05:07:14
3965547,1106008,180681,2011,4.0,2019-12-17 22:21:59
3965745,1416693,111713,2011,4.5,2019-07-12 19:29:10
3965764,1149997,135860,2011,4.0,2017-09-12 14:50:00
3965898,1120840,111648,2011,3.5,2013-12-29 10:39:46
3966113,1210835,101563,2011,4.0,2017-02-14 17:30:12
3966206,1008458,114325,2011,3.0,2013-07-23 18:07:37
3966394,1365845,155368,2011,4.5,2016-04-15 22:31:33
3966442,1106850,135859,2011,4.0,2016-10-15 00:04:39
3966554,1201057,162502,2011,3.5,2016-05-27 17:07:15
3966648,1089523,102466,2011,4.0,2019-02-03 15:47:24
3966787,1011504,111457,2011,4.0,2016-05-27 16:31:18
3966970,1215013,162530,2011,2.0,2013-09-20 07:05:59
3967027,2010207,162497,2011,4.0,2020-05-24 16:52:23
3967194,1182739,155438,2011,4.5,2018-12-11 00:12:30
3967276,1222456,179059,2011,4.0,2016-04-15 21:02:34
3967606,1155090,179508,2011,1.0,2014-01-09 00:49:55
3967769,1360644,111420,2011,3.5,2014-01-09 00:48:34
3967839,1223820,167487,2011,2.5,2016-10-17 20:20:47
3967923,1249464,135922,2011,3.5,2016-10-15 02:03:26
3968476,1264528,162824,2011,4.0,2021-02-28 17:01:03
3968813,1006401,167445,2011,3.0,2013-07-13 20:01:12
3968877,1097383,167463,2011,3.0,2013-10-03 01:49:40
3968985,1722236,155368,2011,4.5,2016-02-06 22:42:23
3969364,1144856,111973,2011,4.0,2016-12-25 12:22:49
3969455,1230290,167470,2011,3.5,2013-10-18 10:43:44
3969519,1254539,112875,2011,3.5,2014-01-26 05:41:05
3969594,1187609,101584,2011,4.0,2013-10-03 01:06:42
3969918,1132582,112777,2011,4.0,2013-12-24 02:57:45
3969932,2053688,112923,2011,4.5,2017-03-18 17:50:46
3970200,1165937,167425,2011,3.0,2013-12-17 11:37:40
3970294,1224832,111645,2011,4.0,2017-06-16 20:56:05
3970452,1002369,111495,2011,4.5,2020-02-22 07:24:49
3970618,1407623,111431,2011,4.5,2020-01-09 22:24:21
3970706,1222712,100019,2011,4.5,2020-09-19 22:35:37
3970942,1197714,167869,2011,2.0,2013-10-17 11:42:54
3970952,1147114,179012,2011,4.5,2019-07-28 04:13:09
3971061,1173041,167440,2011,4.0,2013-09-02 04:15:03
3971173,1386085,167418,2011,4.0,2013-12-17 04:06:31
3971524,1159566,170984,2011,3.0,2013-10-17 15:15:08
3971619,1385982,138622,2011,3.0,2016-02-06 13:17:55
3971724,1104202,135860,2011,4.0,2019-11-03 15:58:16
3972274,1054749,162507,2011,4.5,2019-08-13 00:57:01
3972405,1127621,111475,2011,5.0,2017-06-16 21:20:21
3972538,1059377,181762,2011,4.0,2017-05-21 10:52:33
3972554,1254463,195300,2011,3.0,2017-01-20 16:56:13
3972632,1215616,174682,2011,4.0,2020-01-09 08:43:54
3972635,1254683,108976,2011,4.5,2016-02-07 09:06:01
3973230,1210621,106541,2011,3.0,2013-06-09 16:29:42
3973369,1163505,179131,2011,5.0,2020-12-26 14:54:55
3973625,1005735,167429,2011,4.0,2017-04-17 16:19:48
3974023,1908450,179061,2011,5.0,2019-02-26 22:17:13
3974109,1135705,101677,2011,4.0,2020-06-04 18:29:46
3974121,1141975,179021,2011,3.5,2017-08-26 16:16:01
3974463,1366283,167445,2011,4.0,2019-10-06 17:30:54
3974643,1168970,135860,2011,5.0,2016-08-27 20:19:55
3975080,1006484,162507,2011,4.5,2017-04-08 12:56:45
3975438,1387775,162721,2011,4.0,2017-06-12 23:59:41
3975785,1099492,111417,2011,4.5,2021-02-28 15:33:04
3975881,1143907,167419,2011,3.0,2017-05-11 23:40:43
3976161,1119391,162721,2011,4.5,2019-01-14 03:03:12
3976180,1002914,101610,2011,4.0,2019-04-19 12:37:05
3976332,1361102,111434,2011,3.5,2018-12-15 12:50:14
3976334,1122449,111729,2011,4.0,2019-02-26 19:58:07
3976543,1451050,100018,2011,4.0,2019-12-11 16:05:07
3976795,1188324,163388,2011,2.5,2013-07-29 03:53:56
3976838,1004138,111457,2011,4.0,2017-06-07 15:12:33
3976890,1832620,174177,2011,3.5,2014-01-05 16:40:19
3978054,1270847,135885,2011,4.0,2019-05-08 14:22:33
3978265,1220700,112094,2011,4.0,2019-08-14 17:00:44
3978435,1112901,196626,2011,3.5,2017-01-21 04:17:17
3978494,1269889,101677,2011,5.0,2016-07-19 22:25:03
3978938,1355650,139384,2011,3.5,2017-10-05 00:27:20
3979125,1201067,167433,2011,4.0,2016-02-08 17:56:53
3979267,1084567,112229,2011,4.0,2020-01-07 22:55:29
3979309,1067339,111987,2011,5.0,2020-02-23 20:58:36
3979361,1199660,111624,2011,4.0,2021-02-27 16:51:38
3979554,1140250,155339,2011,4.0,2016-07-19 12:59:10
3979565,1194059,111987,2011,4.5,2020-10-19 01:22:55
3979737,1120955,111420,2011,3.5,2013-10-02 22:06:47
3979751,1117674,112862,2011,4.0,2017-06-16 22:32:14
3979926,1290215,167440,2011,4.0,2013-10-18 18:51:54
3980073,1026290,167124,2011,3.5,2017-03-26 11:21:24
3980354,1380406,111415,2011,5.0,2017-03-18 15:00:07
3980477,1126631,167433,2011,4.0,2016-06-26 00:33:24
3980500,1019422,155339,2011,4.5,2019-11-03 23:48:34
3980792,1230090,135871,2011,4.5,2019-01-14 15:50:22
3980918,1903779,179034,2011,3.0,2013-10-02 16:44:35
3980971,1291105,167446,2011,4.0,2016-06-25 18:52:04
3981117,1162954,136522,2011,3.0,2013-10-19 05:44:18
3981494,1240149,111457,2011,4.5,2017-07-11 18:26:14
3981604,1355715,111471,2011,3.5,2016-06-25 18:19:21
3981743,1153533,155350,2011,3.5,2019-05-08 10:02:10
3982009,1075887,137103,2011,3.5,2013-07-06 23:58:20
3982158,1151784,162894,2011,2.5,2016-07-17 21:48:46
3982231,1008899,162525,2011,1.5,2020-09-20 11:38:36
